SalesOrderID,OrderDate,Day,WeekN0,Month,MonthShort,Year
44200,8/15/2011,Monday,34,August,Aug,2011
44201,8/16/2011,Tuesday,34,August,Aug,2011
44202,8/16/2011,Tuesday,34,August,Aug,2011
44203,8/16/2011,Tuesday,34,August,Aug,2011
44204,8/16/2011,Tuesday,34,August,Aug,2011
44205,8/16/2011,Tuesday,34,August,Aug,2011
44206,8/17/2011,Wednesday,34,August,Aug,2011
44207,8/17/2011,Wednesday,34,August,Aug,2011
44208,8/17/2011,Wednesday,34,August,Aug,2011
44209,8/17/2011,Wednesday,34,August,Aug,2011
44210,8/18/2011,Thursday,34,August,Aug,2011
44211,8/18/2011,Thursday,34,August,Aug,2011
44212,8/18/2011,Thursday,34,August,Aug,2011
44213,8/18/2011,Thursday,34,August,Aug,2011
44214,8/18/2011,Thursday,34,August,Aug,2011
44215,8/19/2011,Friday,34,August,Aug,2011
44216,8/19/2011,Friday,34,August,Aug,2011
44217,8/19/2011,Friday,34,August,Aug,2011
44218,8/19/2011,Friday,34,August,Aug,2011
44219,8/19/2011,Friday,34,August,Aug,2011
44220,8/19/2011,Friday,34,August,Aug,2011
44221,8/19/2011,Friday,34,August,Aug,2011
44222,8/19/2011,Friday,34,August,Aug,2011
44223,8/20/2011,Saturday,34,August,Aug,2011
44224,8/20/2011,Saturday,34,August,Aug,2011
44225,8/21/2011,Sunday,35,August,Aug,2011
44226,8/21/2011,Sunday,35,August,Aug,2011
44227,8/21/2011,Sunday,35,August,Aug,2011
44228,8/21/2011,Sunday,35,August,Aug,2011
44229,8/21/2011,Sunday,35,August,Aug,2011
44230,8/21/2011,Sunday,35,August,Aug,2011
44231,8/21/2011,Sunday,35,August,Aug,2011
44232,8/21/2011,Sunday,35,August,Aug,2011
44233,8/22/2011,Monday,35,August,Aug,2011
44234,8/22/2011,Monday,35,August,Aug,2011
44235,8/22/2011,Monday,35,August,Aug,2011
44236,8/22/2011,Monday,35,August,Aug,2011
44237,8/22/2011,Monday,35,August,Aug,2011
44238,8/22/2011,Monday,35,August,Aug,2011
44239,8/23/2011,Tuesday,35,August,Aug,2011
44240,8/23/2011,Tuesday,35,August,Aug,2011
44241,8/23/2011,Tuesday,35,August,Aug,2011
44242,8/23/2011,Tuesday,35,August,Aug,2011
44243,8/23/2011,Tuesday,35,August,Aug,2011
44244,8/23/2011,Tuesday,35,August,Aug,2011
44245,8/23/2011,Tuesday,35,August,Aug,2011
44246,8/24/2011,Wednesday,35,August,Aug,2011
44247,8/24/2011,Wednesday,35,August,Aug,2011
44248,8/24/2011,Wednesday,35,August,Aug,2011
44249,8/25/2011,Thursday,35,August,Aug,2011
44250,8/25/2011,Thursday,35,August,Aug,2011
44251,8/25/2011,Thursday,35,August,Aug,2011
44252,8/26/2011,Friday,35,August,Aug,2011
44253,8/26/2011,Friday,35,August,Aug,2011
44254,8/26/2011,Friday,35,August,Aug,2011
44255,8/26/2011,Friday,35,August,Aug,2011
44256,8/26/2011,Friday,35,August,Aug,2011
44257,8/27/2011,Saturday,35,August,Aug,2011
44258,8/27/2011,Saturday,35,August,Aug,2011
44259,8/27/2011,Saturday,35,August,Aug,2011
44260,8/27/2011,Saturday,35,August,Aug,2011
44261,8/27/2011,Saturday,35,August,Aug,2011
44262,8/27/2011,Saturday,35,August,Aug,2011
44263,8/27/2011,Saturday,35,August,Aug,2011
44264,8/27/2011,Saturday,35,August,Aug,2011
44265,8/27/2011,Saturday,35,August,Aug,2011
44266,8/27/2011,Saturday,35,August,Aug,2011
44267,8/28/2011,Sunday,36,August,Aug,2011
44268,8/28/2011,Sunday,36,August,Aug,2011
44269,8/29/2011,Monday,36,August,Aug,2011
44270,8/30/2011,Tuesday,36,August,Aug,2011
44271,8/30/2011,Tuesday,36,August,Aug,2011
44272,8/30/2011,Tuesday,36,August,Aug,2011
44273,8/30/2011,Tuesday,36,August,Aug,2011
44274,8/30/2011,Tuesday,36,August,Aug,2011
44275,8/30/2011,Tuesday,36,August,Aug,2011
44276,8/30/2011,Tuesday,36,August,Aug,2011
44277,8/30/2011,Tuesday,36,August,Aug,2011
44278,8/30/2011,Tuesday,36,August,Aug,2011
44279,8/30/2011,Tuesday,36,August,Aug,2011
44280,8/31/2011,Wednesday,36,August,Aug,2011
44281,8/31/2011,Wednesday,36,August,Aug,2011
44282,8/31/2011,Wednesday,36,August,Aug,2011
44283,8/31/2011,Wednesday,36,August,Aug,2011
44284,8/31/2011,Wednesday,36,August,Aug,2011
44285,8/31/2011,Wednesday,36,August,Aug,2011
44286,8/31/2011,Wednesday,36,August,Aug,2011
44287,8/31/2011,Wednesday,36,August,Aug,2011
44288,8/31/2011,Wednesday,36,August,Aug,2011
44289,8/31/2011,Wednesday,36,August,Aug,2011
44290,8/31/2011,Wednesday,36,August,Aug,2011
44291,8/31/2011,Wednesday,36,August,Aug,2011
44292,8/31/2011,Wednesday,36,August,Aug,2011
44293,8/31/2011,Wednesday,36,August,Aug,2011
44294,8/31/2011,Wednesday,36,August,Aug,2011
44295,8/31/2011,Wednesday,36,August,Aug,2011
44296,8/31/2011,Wednesday,36,August,Aug,2011
44297,8/31/2011,Wednesday,36,August,Aug,2011
44298,8/31/2011,Wednesday,36,August,Aug,2011
44299,8/31/2011,Wednesday,36,August,Aug,2011
44300,8/31/2011,Wednesday,36,August,Aug,2011
44301,8/31/2011,Wednesday,36,August,Aug,2011
44302,8/31/2011,Wednesday,36,August,Aug,2011
44303,8/31/2011,Wednesday,36,August,Aug,2011
44304,8/31/2011,Wednesday,36,August,Aug,2011
44305,8/31/2011,Wednesday,36,August,Aug,2011
44306,8/31/2011,Wednesday,36,August,Aug,2011
44307,8/31/2011,Wednesday,36,August,Aug,2011
44308,8/31/2011,Wednesday,36,August,Aug,2011
44309,8/31/2011,Wednesday,36,August,Aug,2011
44310,8/31/2011,Wednesday,36,August,Aug,2011
44311,8/31/2011,Wednesday,36,August,Aug,2011
44312,8/31/2011,Wednesday,36,August,Aug,2011
44313,8/31/2011,Wednesday,36,August,Aug,2011
44314,8/31/2011,Wednesday,36,August,Aug,2011
44315,8/31/2011,Wednesday,36,August,Aug,2011
44316,8/31/2011,Wednesday,36,August,Aug,2011
44317,8/31/2011,Wednesday,36,August,Aug,2011
44318,8/31/2011,Wednesday,36,August,Aug,2011
44319,8/31/2011,Wednesday,36,August,Aug,2011
44320,8/31/2011,Wednesday,36,August,Aug,2011
44321,8/31/2011,Wednesday,36,August,Aug,2011
44322,8/31/2011,Wednesday,36,August,Aug,2011
44323,8/31/2011,Wednesday,36,August,Aug,2011
44324,9/1/2011,Thursday,36,September,Sep,2011
44325,9/1/2011,Thursday,36,September,Sep,2011
44326,9/1/2011,Thursday,36,September,Sep,2011
44327,9/2/2011,Friday,36,September,Sep,2011
44328,9/2/2011,Friday,36,September,Sep,2011
44329,9/2/2011,Friday,36,September,Sep,2011
44330,9/2/2011,Friday,36,September,Sep,2011
44331,9/3/2011,Saturday,36,September,Sep,2011
44332,9/3/2011,Saturday,36,September,Sep,2011
44333,9/4/2011,Sunday,37,September,Sep,2011
44334,9/4/2011,Sunday,37,September,Sep,2011
44335,9/4/2011,Sunday,37,September,Sep,2011
44336,9/4/2011,Sunday,37,September,Sep,2011
44337,9/4/2011,Sunday,37,September,Sep,2011
44338,9/4/2011,Sunday,37,September,Sep,2011
44339,9/4/2011,Sunday,37,September,Sep,2011
44340,9/4/2011,Sunday,37,September,Sep,2011
44341,9/5/2011,Monday,37,September,Sep,2011
44342,9/5/2011,Monday,37,September,Sep,2011
44343,9/5/2011,Monday,37,September,Sep,2011
44344,9/6/2011,Tuesday,37,September,Sep,2011
44345,9/6/2011,Tuesday,37,September,Sep,2011
44346,9/6/2011,Tuesday,37,September,Sep,2011
44347,9/6/2011,Tuesday,37,September,Sep,2011
44348,9/7/2011,Wednesday,37,September,Sep,2011
44349,9/7/2011,Wednesday,37,September,Sep,2011
44350,9/7/2011,Wednesday,37,September,Sep,2011
44351,9/7/2011,Wednesday,37,September,Sep,2011
44352,9/7/2011,Wednesday,37,September,Sep,2011
44353,9/7/2011,Wednesday,37,September,Sep,2011
44354,9/7/2011,Wednesday,37,September,Sep,2011
44355,9/7/2011,Wednesday,37,September,Sep,2011
44356,9/7/2011,Wednesday,37,September,Sep,2011
44357,9/7/2011,Wednesday,37,September,Sep,2011
44358,9/7/2011,Wednesday,37,September,Sep,2011
44359,9/8/2011,Thursday,37,September,Sep,2011
44360,9/8/2011,Thursday,37,September,Sep,2011
44361,9/8/2011,Thursday,37,September,Sep,2011
44362,9/8/2011,Thursday,37,September,Sep,2011
44363,9/8/2011,Thursday,37,September,Sep,2011
44364,9/8/2011,Thursday,37,September,Sep,2011
44365,9/8/2011,Thursday,37,September,Sep,2011
44366,9/8/2011,Thursday,37,September,Sep,2011
44367,9/8/2011,Thursday,37,September,Sep,2011
44368,9/9/2011,Friday,37,September,Sep,2011
44369,9/9/2011,Friday,37,September,Sep,2011
44370,9/9/2011,Friday,37,September,Sep,2011
44371,9/9/2011,Friday,37,September,Sep,2011
44372,9/9/2011,Friday,37,September,Sep,2011
44373,9/10/2011,Saturday,37,September,Sep,2011
44374,9/10/2011,Saturday,37,September,Sep,2011
44375,9/10/2011,Saturday,37,September,Sep,2011
44376,9/10/2011,Saturday,37,September,Sep,2011
44377,9/10/2011,Saturday,37,September,Sep,2011
44378,9/10/2011,Saturday,37,September,Sep,2011
44379,9/10/2011,Saturday,37,September,Sep,2011
44380,9/10/2011,Saturday,37,September,Sep,2011
44381,9/11/2011,Sunday,38,September,Sep,2011
44382,9/11/2011,Sunday,38,September,Sep,2011
44383,9/11/2011,Sunday,38,September,Sep,2011
44384,9/11/2011,Sunday,38,September,Sep,2011
44385,9/11/2011,Sunday,38,September,Sep,2011
44386,9/11/2011,Sunday,38,September,Sep,2011
44387,9/11/2011,Sunday,38,September,Sep,2011
44388,9/11/2011,Sunday,38,September,Sep,2011
44389,9/11/2011,Sunday,38,September,Sep,2011
44390,9/11/2011,Sunday,38,September,Sep,2011
44391,9/11/2011,Sunday,38,September,Sep,2011
44392,9/11/2011,Sunday,38,September,Sep,2011
44393,9/12/2011,Monday,38,September,Sep,2011
44394,9/12/2011,Monday,38,September,Sep,2011
44395,9/12/2011,Monday,38,September,Sep,2011
44396,9/12/2011,Monday,38,September,Sep,2011
44397,9/12/2011,Monday,38,September,Sep,2011
44398,9/12/2011,Monday,38,September,Sep,2011
44399,9/13/2011,Tuesday,38,September,Sep,2011
44400,9/13/2011,Tuesday,38,September,Sep,2011
44401,9/13/2011,Tuesday,38,September,Sep,2011
44402,9/14/2011,Wednesday,38,September,Sep,2011
44403,9/14/2011,Wednesday,38,September,Sep,2011
44404,9/15/2011,Thursday,38,September,Sep,2011
44405,9/15/2011,Thursday,38,September,Sep,2011
44406,9/15/2011,Thursday,38,September,Sep,2011
44407,9/15/2011,Thursday,38,September,Sep,2011
44408,9/15/2011,Thursday,38,September,Sep,2011
44409,9/15/2011,Thursday,38,September,Sep,2011
44410,9/16/2011,Friday,38,September,Sep,2011
44411,9/16/2011,Friday,38,September,Sep,2011
44412,9/16/2011,Friday,38,September,Sep,2011
44413,9/17/2011,Saturday,38,September,Sep,2011
44414,9/17/2011,Saturday,38,September,Sep,2011
44415,9/17/2011,Saturday,38,September,Sep,2011
44416,9/17/2011,Saturday,38,September,Sep,2011
44417,9/17/2011,Saturday,38,September,Sep,2011
44418,9/17/2011,Saturday,38,September,Sep,2011
44419,9/17/2011,Saturday,38,September,Sep,2011
44420,9/17/2011,Saturday,38,September,Sep,2011
44421,9/18/2011,Sunday,39,September,Sep,2011
44422,9/18/2011,Sunday,39,September,Sep,2011
44423,9/18/2011,Sunday,39,September,Sep,2011
44424,9/18/2011,Sunday,39,September,Sep,2011
44425,9/18/2011,Sunday,39,September,Sep,2011
44426,9/19/2011,Monday,39,September,Sep,2011
44427,9/19/2011,Monday,39,September,Sep,2011
44428,9/19/2011,Monday,39,September,Sep,2011
44429,9/19/2011,Monday,39,September,Sep,2011
44430,9/19/2011,Monday,39,September,Sep,2011
44431,9/19/2011,Monday,39,September,Sep,2011
44432,9/20/2011,Tuesday,39,September,Sep,2011
44433,9/20/2011,Tuesday,39,September,Sep,2011
44434,9/20/2011,Tuesday,39,September,Sep,2011
44435,9/21/2011,Wednesday,39,September,Sep,2011
44436,9/21/2011,Wednesday,39,September,Sep,2011
44437,9/21/2011,Wednesday,39,September,Sep,2011
44438,9/21/2011,Wednesday,39,September,Sep,2011
44439,9/22/2011,Thursday,39,September,Sep,2011
44440,9/22/2011,Thursday,39,September,Sep,2011
44441,9/22/2011,Thursday,39,September,Sep,2011
44442,9/22/2011,Thursday,39,September,Sep,2011
44443,9/22/2011,Thursday,39,September,Sep,2011
44444,9/24/2011,Saturday,39,September,Sep,2011
44445,9/25/2011,Sunday,40,September,Sep,2011
44446,9/25/2011,Sunday,40,September,Sep,2011
44447,9/26/2011,Monday,40,September,Sep,2011
44448,9/26/2011,Monday,40,September,Sep,2011
44449,9/26/2011,Monday,40,September,Sep,2011
44450,9/26/2011,Monday,40,September,Sep,2011
44451,9/26/2011,Monday,40,September,Sep,2011
44452,9/26/2011,Monday,40,September,Sep,2011
44453,9/26/2011,Monday,40,September,Sep,2011
44454,9/26/2011,Monday,40,September,Sep,2011
44455,9/26/2011,Monday,40,September,Sep,2011
44456,9/26/2011,Monday,40,September,Sep,2011
44457,9/27/2011,Tuesday,40,September,Sep,2011
44458,9/27/2011,Tuesday,40,September,Sep,2011
44459,9/27/2011,Tuesday,40,September,Sep,2011
44460,9/27/2011,Tuesday,40,September,Sep,2011
44461,9/27/2011,Tuesday,40,September,Sep,2011
44462,9/28/2011,Wednesday,40,September,Sep,2011
44463,9/28/2011,Wednesday,40,September,Sep,2011
44464,9/28/2011,Wednesday,40,September,Sep,2011
44465,9/28/2011,Wednesday,40,September,Sep,2011
44466,9/28/2011,Wednesday,40,September,Sep,2011
44467,9/28/2011,Wednesday,40,September,Sep,2011
44468,9/28/2011,Wednesday,40,September,Sep,2011
44469,9/28/2011,Wednesday,40,September,Sep,2011
44470,9/28/2011,Wednesday,40,September,Sep,2011
44471,9/28/2011,Wednesday,40,September,Sep,2011
44472,9/29/2011,Thursday,40,September,Sep,2011
44473,9/29/2011,Thursday,40,September,Sep,2011
44474,9/29/2011,Thursday,40,September,Sep,2011
44475,9/29/2011,Thursday,40,September,Sep,2011
44476,9/29/2011,Thursday,40,September,Sep,2011
44477,9/29/2011,Thursday,40,September,Sep,2011
44478,9/29/2011,Thursday,40,September,Sep,2011
44479,9/30/2011,Friday,40,September,Sep,2011
44480,9/30/2011,Friday,40,September,Sep,2011
44481,10/1/2011,Saturday,40,October,Oct,2011
44482,10/1/2011,Saturday,40,October,Oct,2011
44483,10/1/2011,Saturday,40,October,Oct,2011
44484,10/1/2011,Saturday,40,October,Oct,2011
44485,10/1/2011,Saturday,40,October,Oct,2011
44486,10/1/2011,Saturday,40,October,Oct,2011
44487,10/1/2011,Saturday,40,October,Oct,2011
44488,10/1/2011,Saturday,40,October,Oct,2011
44489,10/1/2011,Saturday,40,October,Oct,2011
44490,10/1/2011,Saturday,40,October,Oct,2011
44491,10/1/2011,Saturday,40,October,Oct,2011
44492,10/1/2011,Saturday,40,October,Oct,2011
44493,10/1/2011,Saturday,40,October,Oct,2011
44494,10/1/2011,Saturday,40,October,Oct,2011
44495,10/1/2011,Saturday,40,October,Oct,2011
44496,10/1/2011,Saturday,40,October,Oct,2011
44497,10/1/2011,Saturday,40,October,Oct,2011
44498,10/1/2011,Saturday,40,October,Oct,2011
44499,10/1/2011,Saturday,40,October,Oct,2011
44500,10/1/2011,Saturday,40,October,Oct,2011
44501,10/1/2011,Saturday,40,October,Oct,2011
44502,10/1/2011,Saturday,40,October,Oct,2011
44503,10/1/2011,Saturday,40,October,Oct,2011
44504,10/1/2011,Saturday,40,October,Oct,2011
44505,10/1/2011,Saturday,40,October,Oct,2011
44506,10/1/2011,Saturday,40,October,Oct,2011
44507,10/1/2011,Saturday,40,October,Oct,2011
44508,10/1/2011,Saturday,40,October,Oct,2011
44509,10/1/2011,Saturday,40,October,Oct,2011
44510,10/1/2011,Saturday,40,October,Oct,2011
44511,10/1/2011,Saturday,40,October,Oct,2011
44512,10/1/2011,Saturday,40,October,Oct,2011
44513,10/1/2011,Saturday,40,October,Oct,2011
44514,10/1/2011,Saturday,40,October,Oct,2011
44515,10/1/2011,Saturday,40,October,Oct,2011
44516,10/1/2011,Saturday,40,October,Oct,2011
44517,10/1/2011,Saturday,40,October,Oct,2011
44518,10/1/2011,Saturday,40,October,Oct,2011
44519,10/1/2011,Saturday,40,October,Oct,2011
44520,10/1/2011,Saturday,40,October,Oct,2011
44521,10/1/2011,Saturday,40,October,Oct,2011
44522,10/1/2011,Saturday,40,October,Oct,2011
44523,10/1/2011,Saturday,40,October,Oct,2011
44524,10/1/2011,Saturday,40,October,Oct,2011
44525,10/1/2011,Saturday,40,October,Oct,2011
44526,10/1/2011,Saturday,40,October,Oct,2011
44527,10/1/2011,Saturday,40,October,Oct,2011
44528,10/1/2011,Saturday,40,October,Oct,2011
44529,10/1/2011,Saturday,40,October,Oct,2011
44530,10/1/2011,Saturday,40,October,Oct,2011
44531,10/1/2011,Saturday,40,October,Oct,2011
44532,10/1/2011,Saturday,40,October,Oct,2011
44533,10/1/2011,Saturday,40,October,Oct,2011
44534,10/1/2011,Saturday,40,October,Oct,2011
44535,10/1/2011,Saturday,40,October,Oct,2011
44536,10/1/2011,Saturday,40,October,Oct,2011
44537,10/1/2011,Saturday,40,October,Oct,2011
44538,10/1/2011,Saturday,40,October,Oct,2011
44539,10/1/2011,Saturday,40,October,Oct,2011
44540,10/1/2011,Saturday,40,October,Oct,2011
44541,10/1/2011,Saturday,40,October,Oct,2011
44542,10/1/2011,Saturday,40,October,Oct,2011
44543,10/1/2011,Saturday,40,October,Oct,2011
44544,10/1/2011,Saturday,40,October,Oct,2011
44545,10/1/2011,Saturday,40,October,Oct,2011
44546,10/1/2011,Saturday,40,October,Oct,2011
44547,10/1/2011,Saturday,40,October,Oct,2011
44548,10/1/2011,Saturday,40,October,Oct,2011
44549,10/1/2011,Saturday,40,October,Oct,2011
44550,10/1/2011,Saturday,40,October,Oct,2011
44551,10/1/2011,Saturday,40,October,Oct,2011
44552,10/1/2011,Saturday,40,October,Oct,2011
44553,10/1/2011,Saturday,40,October,Oct,2011
44554,10/1/2011,Saturday,40,October,Oct,2011
44555,10/1/2011,Saturday,40,October,Oct,2011
44556,10/1/2011,Saturday,40,October,Oct,2011
44557,10/1/2011,Saturday,40,October,Oct,2011
44558,10/1/2011,Saturday,40,October,Oct,2011
44559,10/1/2011,Saturday,40,October,Oct,2011
44560,10/1/2011,Saturday,40,October,Oct,2011
44561,10/1/2011,Saturday,40,October,Oct,2011
44562,10/1/2011,Saturday,40,October,Oct,2011
44563,10/1/2011,Saturday,40,October,Oct,2011
44564,10/1/2011,Saturday,40,October,Oct,2011
44565,10/1/2011,Saturday,40,October,Oct,2011
44566,10/1/2011,Saturday,40,October,Oct,2011
44567,10/1/2011,Saturday,40,October,Oct,2011
44568,10/1/2011,Saturday,40,October,Oct,2011
44569,10/1/2011,Saturday,40,October,Oct,2011
44570,10/1/2011,Saturday,40,October,Oct,2011
44571,10/1/2011,Saturday,40,October,Oct,2011
44572,10/1/2011,Saturday,40,October,Oct,2011
44573,10/1/2011,Saturday,40,October,Oct,2011
44574,10/1/2011,Saturday,40,October,Oct,2011
44575,10/1/2011,Saturday,40,October,Oct,2011
44576,10/1/2011,Saturday,40,October,Oct,2011
44577,10/2/2011,Sunday,41,October,Oct,2011
44578,10/2/2011,Sunday,41,October,Oct,2011
44579,10/2/2011,Sunday,41,October,Oct,2011
44580,10/3/2011,Monday,41,October,Oct,2011
44581,10/3/2011,Monday,41,October,Oct,2011
44582,10/3/2011,Monday,41,October,Oct,2011
44583,10/3/2011,Monday,41,October,Oct,2011
44584,10/4/2011,Tuesday,41,October,Oct,2011
44585,10/4/2011,Tuesday,41,October,Oct,2011
44586,10/4/2011,Tuesday,41,October,Oct,2011
44587,10/4/2011,Tuesday,41,October,Oct,2011
44588,10/4/2011,Tuesday,41,October,Oct,2011
44589,10/4/2011,Tuesday,41,October,Oct,2011
44590,10/5/2011,Wednesday,41,October,Oct,2011
44591,10/5/2011,Wednesday,41,October,Oct,2011
44592,10/5/2011,Wednesday,41,October,Oct,2011
44593,10/5/2011,Wednesday,41,October,Oct,2011
44594,10/5/2011,Wednesday,41,October,Oct,2011
44595,10/5/2011,Wednesday,41,October,Oct,2011
44596,10/5/2011,Wednesday,41,October,Oct,2011
44597,10/6/2011,Thursday,41,October,Oct,2011
44598,10/6/2011,Thursday,41,October,Oct,2011
44599,10/6/2011,Thursday,41,October,Oct,2011
44600,10/6/2011,Thursday,41,October,Oct,2011
44601,10/6/2011,Thursday,41,October,Oct,2011
44602,10/7/2011,Friday,41,October,Oct,2011
44603,10/7/2011,Friday,41,October,Oct,2011
44604,10/7/2011,Friday,41,October,Oct,2011
44605,10/7/2011,Friday,41,October,Oct,2011
44606,10/7/2011,Friday,41,October,Oct,2011
44607,10/7/2011,Friday,41,October,Oct,2011
44608,10/7/2011,Friday,41,October,Oct,2011
44609,10/7/2011,Friday,41,October,Oct,2011
44610,10/7/2011,Friday,41,October,Oct,2011
44611,10/8/2011,Saturday,41,October,Oct,2011
44612,10/8/2011,Saturday,41,October,Oct,2011
44613,10/8/2011,Saturday,41,October,Oct,2011
44614,10/8/2011,Saturday,41,October,Oct,2011
44615,10/8/2011,Saturday,41,October,Oct,2011
44616,10/8/2011,Saturday,41,October,Oct,2011
44617,10/8/2011,Saturday,41,October,Oct,2011
44618,10/8/2011,Saturday,41,October,Oct,2011
44619,10/9/2011,Sunday,42,October,Oct,2011
44620,10/9/2011,Sunday,42,October,Oct,2011
44621,10/9/2011,Sunday,42,October,Oct,2011
44622,10/9/2011,Sunday,42,October,Oct,2011
44623,10/10/2011,Monday,42,October,Oct,2011
44624,10/10/2011,Monday,42,October,Oct,2011
44625,10/10/2011,Monday,42,October,Oct,2011
44626,10/10/2011,Monday,42,October,Oct,2011
44627,10/10/2011,Monday,42,October,Oct,2011
44628,10/10/2011,Monday,42,October,Oct,2011
44629,10/10/2011,Monday,42,October,Oct,2011
44630,10/11/2011,Tuesday,42,October,Oct,2011
44631,10/11/2011,Tuesday,42,October,Oct,2011
44632,10/11/2011,Tuesday,42,October,Oct,2011
44633,10/11/2011,Tuesday,42,October,Oct,2011
44634,10/11/2011,Tuesday,42,October,Oct,2011
44635,10/11/2011,Tuesday,42,October,Oct,2011
44636,10/12/2011,Wednesday,42,October,Oct,2011
44637,10/12/2011,Wednesday,42,October,Oct,2011
44638,10/12/2011,Wednesday,42,October,Oct,2011
44639,10/12/2011,Wednesday,42,October,Oct,2011
44640,10/12/2011,Wednesday,42,October,Oct,2011
44641,10/12/2011,Wednesday,42,October,Oct,2011
44642,10/12/2011,Wednesday,42,October,Oct,2011
44643,10/13/2011,Thursday,42,October,Oct,2011
44644,10/13/2011,Thursday,42,October,Oct,2011
44645,10/13/2011,Thursday,42,October,Oct,2011
44646,10/13/2011,Thursday,42,October,Oct,2011
44647,10/13/2011,Thursday,42,October,Oct,2011
44648,10/13/2011,Thursday,42,October,Oct,2011
44649,10/13/2011,Thursday,42,October,Oct,2011
44650,10/13/2011,Thursday,42,October,Oct,2011
44651,10/14/2011,Friday,42,October,Oct,2011
44652,10/14/2011,Friday,42,October,Oct,2011
44653,10/14/2011,Friday,42,October,Oct,2011
44654,10/14/2011,Friday,42,October,Oct,2011
44655,10/14/2011,Friday,42,October,Oct,2011
44656,10/14/2011,Friday,42,October,Oct,2011
44657,10/14/2011,Friday,42,October,Oct,2011
44658,10/14/2011,Friday,42,October,Oct,2011
44659,10/14/2011,Friday,42,October,Oct,2011
44660,10/15/2011,Saturday,42,October,Oct,2011
44661,10/15/2011,Saturday,42,October,Oct,2011
44662,10/15/2011,Saturday,42,October,Oct,2011
44663,10/15/2011,Saturday,42,October,Oct,2011
44664,10/15/2011,Saturday,42,October,Oct,2011
44665,10/15/2011,Saturday,42,October,Oct,2011
44666,10/16/2011,Sunday,43,October,Oct,2011
44667,10/16/2011,Sunday,43,October,Oct,2011
44668,10/16/2011,Sunday,43,October,Oct,2011
44669,10/16/2011,Sunday,43,October,Oct,2011
44670,10/16/2011,Sunday,43,October,Oct,2011
44671,10/16/2011,Sunday,43,October,Oct,2011
44672,10/16/2011,Sunday,43,October,Oct,2011
44673,10/17/2011,Monday,43,October,Oct,2011
44674,10/17/2011,Monday,43,October,Oct,2011
44675,10/17/2011,Monday,43,October,Oct,2011
44676,10/17/2011,Monday,43,October,Oct,2011
44677,10/18/2011,Tuesday,43,October,Oct,2011
44678,10/18/2011,Tuesday,43,October,Oct,2011
44679,10/18/2011,Tuesday,43,October,Oct,2011
44680,10/19/2011,Wednesday,43,October,Oct,2011
44681,10/19/2011,Wednesday,43,October,Oct,2011
44682,10/19/2011,Wednesday,43,October,Oct,2011
44683,10/19/2011,Wednesday,43,October,Oct,2011
44684,10/19/2011,Wednesday,43,October,Oct,2011
44685,10/19/2011,Wednesday,43,October,Oct,2011
44686,10/20/2011,Thursday,43,October,Oct,2011
